Marca,Modelo,Ano,Motor,Transmision,Parte,Clima,Alto,Ancho,Observaciones
NISSAN,TSURU III,2015,L4 1.6,Automática,63232,Con clima,12 5/8,25 1/2,
NISSAN,TSURU III,2015,L4 1.6,Estándar,63231,Con clima,12 5/8,25 1/2,
,,,,,,,,,
NISSAN,URVAN,2000,L4 2.4,Estándar,6116,Con clima,18 5/16,14 7/8,
NISSAN,URVAN,2001,L4 2.4,Estándar,6116,Con clima,18 5/16,14 7/8,
NISSAN,URVAN,2001,L4 2.4,Estándar,21410VW300,Con clima,14 3/16,21 1/2,
NISSAN,URVAN,2002,L4 2.4,Estándar,21410VW300,Con clima,14 3/16,21 1/2,
NISSAN,URVAN,2003,L4 2.4,Estándar,21410VW300,Con clima,14 3/16,21 1/2,
NISSAN,URVAN,2004,L4 2.4,Estándar,21410VW300,Con clima,14 3/16,21 1/2,
NISSAN,URVAN,2005,L4 2.4,Estándar,21410VW300,Con clima,14 3/16,21 1/2,
NISSAN,URVAN,2006,L4 2.4,Estándar,21410VW300,Con clima,14 3/16,21 1/2,
NISSAN,URVAN,2007,L4 2.4,Estándar,21410VW300,Con clima,14 3/16,21 1/2,
NISSAN,URVAN,2008,L4 2.4,Estándar,21410VZ004,Con clima,14 1/8,21 7/16,
NISSAN,URVAN,2009,L4 2.4,Estándar,21410VZ004,Con clima,14 1/8,21 7/16,
NISSAN,URVAN,2010,L4 2.4,Estándar,21410VZ004,Con clima,14 1/8,21 7/16,
NISSAN,URVAN,2011,L4 2.4,Estándar,21410VZ004,Con clima,14 1/8,21 7/16,
NISSAN,URVAN,2012,L4 2.4,Estándar,21410VZ004,Con clima,14 1/8,21 7/16,
NISSAN,URVAN,2013,L4 2.4,Estándar,21410VZ004,Con clima,14 1/8,21 7/16,
NISSAN,URVAN,2014,L4 2.4,Estándar,21410VZ004,Con clima,14 1/8,21 7/16,
NISSAN,URVAN,2015,L4 2.4,Estándar,214103XA0A,Con clima,14 1/8,21 7/16,
NISSAN,URVAN,2016,L4 2.4,Estándar,214103XA0A,Con clima,14 1/8,21 7/16,
NISSAN,URVAN,2017,L4 2.4,Estándar,214103XA0A,Con clima,14 1/8,21 7/16,
NISSAN,URVAN,2018,L4 2.4,Estándar,214103XA0A,Con clima,14 1/8,21 7/16,
NISSAN,URVAN,2019,L4 2.4,Estándar,214103XA0A,Con clima,14 1/8,21 7/16,
NISSAN,URVAN,2020,L4 2.4,Estándar,214103XA0A,Con clima,14 1/8,21 7/16,
,,,,,,,,,
NISSAN,VERSA,2011,L4 1.6,Automática,214601HS3A,Con clima,20 1/16,16 11/16,
NISSAN,VERSA,2011,L4 1.6,Estándar,214101HS3A,Con clima,20 1/16,16 11/16,
NISSAN,VERSA,2012,L4 1.6,Automática,214601HS3A,Con clima,20 1/16,16 11/16,
NISSAN,VERSA,2012,L4 1.6,Estándar,214101HS3A,Con clima,20 1/16,16 11/16,
NISSAN,VERSA,2013,L4 1.6,Automática,214601HS3A,Con clima,20 1/16,16 11/16,
NISSAN,VERSA,2013,L4 1.6,Estándar,214101HS3A,Con clima,20 1/16,16 11/16,
NISSAN,VERSA,2014,L4 1.6,Automática,214601HS3A,Con clima,20 1/16,16 11/16,
NISSAN,VERSA,2014,L4 1.6,Estándar,214101HS3A,Con clima,20 1/16,16 11/16,
NISSAN,VERSA,2015,L4 1.6,Automática,214601HS3A,Con clima,20 1/16,16 11/16,
NISSAN,VERSA,2015,L4 1.6,Estándar,214101HS3A,Con clima,20 1/16,16 11/16,
NISSAN,VERSA,2016,L4 1.6,Automática,214601HS3A,Con clima,20 1/16,16 11/16,
NISSAN,VERSA,2016,L4 1.6,Estándar,214101HS3A,Con clima,20 1/16,16 11/16,
NISSAN,VERSA,2017,L4 1.6,Automática,214601HS3A,Con clima,20 1/16,16 11/16,
NISSAN,VERSA,2017,L4 1.6,Estándar,214101HS3A,Con clima,20 1/16,16 11/16,
NISSAN,VERSA,2018,L4 1.6,Automática,214601HS3A,Con clima,20 1/16,16 11/16,
NISSAN,VERSA,2018,L4 1.6,Estándar,214101HS3A,Con clima,20 1/16,16 11/16,
NISSAN,VERSA,2019,L4 1.6,Automática,214601HS3A,Con clima,20 1/16,16 11/16,
NISSAN,VERSA,2019,L4 1.6,Estándar,214101HS3A,Con clima,20 1/16,16 11/16,
NISSAN,VERSA,2020,L4 1.6,Automática,214105RB0B,Con clima,20 1/16,15 5/8,
NISSAN,VERSA,2020,L4 1.6,Automática,214105RB0B,Con clima,20 1/16,15 5/8,
NISSAN,VERSA,2020,L4 1.6,Automática,214105RB0B,Con clima,20 1/16,15 5/8,
NISSAN,VERSA,2020,L4 1.6,Automática,214105RB0B,Con clima,20 1/16,15 5/8,
,,,,,,,,,
NISSAN,X TRAIL,2003,L4 2.5,Automática,21460,Con clima,17 3/4,27 1/8,
NISSAN,X TRAIL,2004,L4 2.5,Automática,21460,Con clima,17 3/4,27 1/8,
NISSAN,X TRAIL,2005,L4 2.5,Automática,21460,Con clima,17 3/4,27 1/8,
NISSAN,X TRAIL,2006,L4 2.5,Automática,21460,Con clima,17 3/4,27 1/8,
NISSAN,X TRAIL,2007,L4 2.5,Automática,21460,Con clima,17 3/4,27 1/8,
NISSAN,X TRAIL,2008,L4 2.5,Automática,21400JG300,Con clima,17 3/4,27,
NISSAN,X TRAIL,2009,L4 2.5,Automática,21400JG300,Con clima,17 3/4,27,
NISSAN,X TRAIL,2010,L4 2.5,Automática,21400JG300,Con clima,17 3/4,27,
NISSAN,X TRAIL,2011,L4 2.5,Automática,21400JG300,Con clima,17 3/4,27,
NISSAN,X TRAIL,2012,L4 2.5,Automática,21400JG300,Con clima,17 3/4,27,
NISSAN,X TRAIL,2013,L4 2.5,Automática,21400JG300,Con clima,17 3/4,27,
NISSAN,X TRAIL,2014,L4 2.5,Automática,21400JG300,Con clima,17 3/4,27,
NISSAN,X TRAIL,2015,L4 2.5,Automática,214604CL0A,Con clima,16 3/16,29 1/16,
NISSAN,X TRAIL,2016,L4 2.5,Automática,214604CL0A,Con clima,16 3/16,29 1/16,
NISSAN,X TRAIL,2017,L4 2.5,Automática,214604CL0A,Con clima,16 3/16,29 1/16,
NISSAN,X TRAIL,2018,L4 2.5,Automática,214604CL0A,Con clima,16 3/16,29 1/16,
NISSAN,X TRAIL,2019,L4 2.5,Automática,214604CL0A,Con clima,16 3/16,29 1/16,
NISSAN,X TRAIL,2020,L4 2.5,Automática,214604CL0A,Con clima,16 3/16,29 1/16,
NISSAN,X TRAIL,2021,L4 2.5,Automática,214604CL0A,Con clima,16 3/16,29 1/16,
,,,,,,,,,
PONTIAC,AZTEK,2001,V6 3.4,Automática,432351,Con clima,30 5/16,14 13/16,
PONTIAC,AZTEK,2002,V6 3.4,Automática,432351,Con clima,30 5/16,14 13/16,
PONTIAC,AZTEK,2003,V6 3.4,Automática,432351,Con clima,30 5/16,14 13/16,
PONTIAC,AZTEK,2004,V6 3.4,Automática,432351,Con clima,30 5/16,14 13/16,
PONTIAC,AZTEK,2005,V6 3.4,Automática,432351,Con clima,30 5/16,14 13/16,
PONTIAC,AZTEK,2006,V6 3.4,Automática,432351,Con clima,30 5/16,14 13/16,
,,,,,,,,,
PONTIAC,BONNEVILLE,1994,V6 3.8,Automática,432019,Con clima,30 1/2,17,
PONTIAC,BONNEVILLE,1995,V6 3.8,Automática,432019,Con clima,30 1/2,17,
PONTIAC,BONNEVILLE,1996,V6 3.8,Automática,432019,Con clima,30 1/2,17,
PONTIAC,BONNEVILLE,1997,V6 3.8,Automática,432019,Con clima,30 1/2,17,
PONTIAC,BONNEVILLE,1998,V6 3.8,Automática,432019,Con clima,30 1/2,17,
PONTIAC,BONNEVILLE,1999,V6 3.8,Automática,432019,Con clima,30 1/2,17,
,,,,,,,,,
PONTIAC,G3,2005,L4 1.6,Estándar,96816483,Con clima,23 5/8,16 7/16,
PONTIAC,G3,2005,L4 1.6,Automática,433985,Con clima,23 5/8,16 7/16,
PONTIAC,G3,2006,L4 1.6,Estándar,96816483,Con clima,23 5/8,16 7/16,
PONTIAC,G3,2006,L4 1.6,Automática,433985,Con clima,23 5/8,16 7/16,
PONTIAC,G3,2007,L4 1.6,Estándar,96816483,Con clima,23 5/8,16 7/16,
PONTIAC,G3,2007,L4 1.6,Automática,433985,Con clima,23 5/8,16 7/16,
PONTIAC,G3,2008,L4 1.6,Estándar,96816483,Con clima,23 5/8,16 7/16,
PONTIAC,G3,2008,L4 1.6,Automática,433985,Con clima,23 5/8,16 7/16,
PONTIAC,G3,2009,L4 1.6,Estándar,96817887,Con clima,23 5/8,16 7/16,
PONTIAC,G3,2009,L4 1.6,Automática,95227750,Con clima,23 5/8,16 7/16,
PONTIAC,G3,2009,L4 1.6,Automática,438214,Con clima,23 5/8,16 7/16,
PONTIAC,G3,2010,L4 1.6,Estándar,96817887,Con clima,23 5/8,16 7/16,
PONTIAC,G3,2010,L4 1.6,Automática,95227750,Con clima,23 5/8,16 7/16,
PONTIAC,G3,2010,L4 1.6,Automática,438214,Con clima,23 5/8,16 7/16,
PONTIAC,G3,2011,L4 1.6,Estándar,96817887,Con clima,23 5/8,16 7/16,
PONTIAC,G3,2011,L4 1.6,Automática,95227750,Con clima,23 5/8,16 7/16,
PONTIAC,G3,2011,L4 1.6,Automática,438214,Con clima,23 5/8,16 7/16,
,,,,,,,,,
PONTIAC,G4 / G5,2003,L4 2.2 2.4,Automática,438327,Con clima,26 11/16,14 1/2,
PONTIAC,G4 / G5,2004,L4 2.2 2.4,Automática,438327,Con clima,26 11/16,14 1/2,
PONTIAC,G4 / G5,2005,L4 2.2 2.4,Automática,438327,Con clima,26 11/16,14 1/2,
PONTIAC,G4 / G5,2006,L4 2.2 2.4,Automática,438327,Con clima,26 11/16,14 1/2,
PONTIAC,G4 / G5,2007,L4 2.2 2.4,Automática,438327,Con clima,26 11/16,14 1/2,
PONTIAC,G4 / G5,2008,L4 2.2 2.4,Automática,438327,Con clima,26 11/16,14 1/2,
,,,,,,,,,
PONTIAC,G6,2005,V6 3.5,Automática,433832,Con clima,26 3/4,14 5/8,
PONTIAC,G6,2006,V6 3.5,Automática,433832,Con clima,26 3/4,14 5/8,
PONTIAC,G6,2007,V6 3.5,Automática,433832,Con clima,26 3/4,14 5/8,
PONTIAC,G6,2007,V6 3.6,Automática,434037,Con clima,26 3/4,14 5/8,
PONTIAC,G6,2008,V6 3.5,Automática,433832,Con clima,26 3/4,14 5/8,
PONTIAC,G6,2008,V6 3.6,Automática,434037,Con clima,26 3/4,14 5/8,
PONTIAC,G6,2009,V6 3.5,Automática,433832,Con clima,26 3/4,14 5/8,
PONTIAC,G6,2009,V6 3.6,Automática,434037,Con clima,26 3/4,14 5/8,
PONTIAC,G6,2010,V6 3.5,Automática,433832,Con clima,26 3/4,14 5/8,
PONTIAC,G6,2010,V6 3.6,Automática,434037,Con clima,26 3/4,14 5/8,
,,,,,,,,,
PONTIAC,GRAND AM,1999,"L4 2.4, V6 3.4",Automática,432296,Con clima,26,14 1/8,
PONTIAC,GRAND AM,2000,"L4 2.4, V6 3.4",Automática,432296,Con clima,26,14 1/8,
PONTIAC,GRAND AM,2001,"L4 2.4, V6 3.4",Automática,432296,Con clima,26,14 1/8,
PONTIAC,GRAND AM,2002,"L4 2.4, V6 3.4",Automática,432296,Con clima,26,14 1/8,
PONTIAC,GRAND AM,2003,"L4 2.4, V6 3.4",Automática,432296,Con clima,26,14 1/8,
PONTIAC,GRAND AM,2004,"L4 2.4, V6 3.4",Automática,432296,Con clima,26,14 1/8,
PONTIAC,GRAND AM,2005,"L4 2.4, V6 3.4",Automática,432296,Con clima,26,14 1/8,
,,,,,,,,,
PONTIAC,GRAND PRIX,2000,V6 3.1 3.8,Automática,432385,Con clima,30 1/2,15,
PONTIAC,GRAND PRIX,2001,V6 3.1 3.8,Automática,432385,Con clima,30 1/2,15,
PONTIAC,GRAND PRIX,2002,V6 3.1 3.8,Automática,432385,Con clima,30 1/2,15,
PONTIAC,GRAND PRIX,2003,V6 3.1 3.8,Automática,432385,Con clima,30 1/2,15,
,,,,,,,,,
PONTIAC,MONTANA,2006,V6 3.9,Automática,438138,Con clima,30 1/2,14 1/8,
PONTIAC,MONTANA,2007,V6 3.9,Automática,438138,Con clima,30 1/2,14 1/8,
PONTIAC,MONTANA,2008,V6 3.9,Automática,438138,Con clima,30 1/2,14 1/8,
PONTIAC,MONTANA,2009,V6 3.9,Automática,438138,Con clima,30 1/2,14 1/8,
,,,,,,,,,
PONTIAC,SUNFIRE,1997,L4 2.2 2.4,Automática,431404,Con clima,26,15,
PONTIAC,SUNFIRE,1998,L4 2.2 2.4,Automática,431404,Con clima,26,15,
PONTIAC,SUNFIRE,1999,L4 2.2 2.4,Automática,431404,Con clima,26,15,
PONTIAC,SUNFIRE,2000,L4 2.2 2.4,Automática,431404,Con clima,26,15,
PONTIAC,SUNFIRE,2001,L4 2.2 2.4,Automática,431404,Con clima,26,15,
PONTIAC,SUNFIRE,2002,L4 2.2 2.4,Automática,431404,Con clima,26,15,
PONTIAC,SUNFIRE,2003,L4 2.2,Automática,432658,Con clima,26,15,
PONTIAC,SUNFIRE,2004,L4 2.2,Automática,432658,Con clima,26,15,
PONTIAC,SUNFIRE,2005,L4 2.2,Automática,432658,Con clima,26,15,
,,,,,,,,,
,,,,,,,,,
PEUGEOT,206,2000,L4 1.6,Estándar,732910,Con clima,14 7/8,21 1/2,
PEUGEOT,206,2000,L4 1.6,Automática,M-12751,Con clima,14 7/8,21 1/2,
PEUGEOT,206,2001,L4 1.6,Estándar,732910,Con clima,14 7/8,21 1/2,
PEUGEOT,206,2001,L4 1.6,Automática,M-12751,Con clima,14 7/8,21 1/2,
PEUGEOT,206,2002,L4 1.6,Estándar,732910,Con clima,14 7/8,21 1/2,
PEUGEOT,206,2002,L4 1.6,Automática,M-12751,Con clima,14 7/8,21 1/2,
PEUGEOT,206,2003,L4 1.6,Estándar,732910,Con clima,14 7/8,21 1/2,
PEUGEOT,206,2003,L4 1.6,Automática,M-12751,Con clima,14 7/8,21 1/2,
PEUGEOT,206,2004,L4 1.6,Estándar,732910,Con clima,14 7/8,21 1/2,
PEUGEOT,206,2004,L4 1.6,Automática,M-12751,Con clima,14 7/8,21 1/2,
PEUGEOT,206,2005,L4 1.6,Estándar,732910,Con clima,14 7/8,21 1/2,
PEUGEOT,206,2005,L4 1.6,Automática,M-12751,Con clima,14 7/8,21 1/2,
PEUGEOT,206,2006,L4 1.6,Estándar,732910,Con clima,14 7/8,21 1/2,
PEUGEOT,206,2006,L4 1.6,Automática,M-12751,Con clima,14 7/8,21 1/2,
PEUGEOT,206,2007,L4 1.6,Estándar,732910,Con clima,14 7/8,21 1/2,
PEUGEOT,206,2007,L4 1.6,Automática,M-12751,Con clima,14 7/8,21 1/2,
PEUGEOT,206,2008,L4 1.6,Estándar,732910,Con clima,14 7/8,21 1/2,
PEUGEOT,206,2008,L4 1.6,Automática,M-12751,Con clima,14 7/8,21 1/2,
PEUGEOT,206,2009,L4 1.6,Estándar,732910,Con clima,14 7/8,21 1/2,
PEUGEOT,206,2009,L4 1.6,Automática,M-12751,Con clima,14 7/8,21 1/2,
,,,,,,,,,
PEUGEOT,207,2008,L4 1.6,Automática,63606A,Con clima,14 15/16,21 1/2,
PEUGEOT,207,2009,L4 1.6,Automática,63606A,Con clima,14 15/16,21 1/2,
PEUGEOT,207,2010,L4 1.6,Automática,63606A,Con clima,14 15/16,21 1/2,
PEUGEOT,207,2011,L4 1.6,Automática,63606A,Con clima,14 15/16,21 1/2,
PEUGEOT,207,2012,L4 1.6,Automática,63606A,Con clima,14 15/16,21 1/2,
PEUGEOT,207,2013,L4 1.6,Automática,63606A,Con clima,14 15/16,21 1/2,
PEUGEOT,207,2014,L4 1.6,Automática,63606A,Con clima,14 15/16,21 1/2,
,,,,,,,,,
PEUGEOT,208,2014,L4 1.6,Automática,63606A,Con clima,14 15/16,21 1/2,
PEUGEOT,208,2015,L4 1.6,Automática,63606A,Con clima,14 15/16,21 1/2,
PEUGEOT,208,2016,L4 1.6,Automática,63606A,Con clima,14 15/16,21 1/2,
,,,,,,,,,
PEUGEOT,2008,2014,L4 1.6,Automática,63606A,Con clima,14 15/16,21 1/2,
PEUGEOT,2008,2015,L4 1.6,Automática,63606A,Con clima,14 15/16,21 1/2,
PEUGEOT,2008,2016,L4 1.6,Automática,63606A,Con clima,14 15/16,21 1/2,
,,,,,,,,,
PEUGEOT,306,1998,L4 1.8 2.0,Automática,61317A,Con clima,24,14 7/8,
PEUGEOT,306,1999,L4 1.8 2.0,Automática,61317A,Con clima,24,14 7/8,
PEUGEOT,306,2000,L4 1.8 2.0,Automática,61317A,Con clima,24,14 7/8,
PEUGEOT,306,2001,L4 1.8 2.0,Automática,61317A,Con clima,24,14 7/8,
,,,,,,,,,
PEUGEOT,307,2003,L4 1.6,Automática,M-12751,Con clima,14 7/8,21 1/2,
PEUGEOT,307,2004,L4 1.6,Automática,M-12751,Con clima,14 7/8,21 1/2,
PEUGEOT,307,2005,L4 1.6,Automática,M-12751,Con clima,14 7/8,21 1/2,
PEUGEOT,307,2006,L4 1.6,Automática,M-12751,Con clima,14 7/8,21 1/2,
PEUGEOT,307,2007,L4 2.0,Automática,9645658080,Con clima,14 15/16,21 1/4,
PEUGEOT,307,2008,L4 2.0,Automática,9645658080,Con clima,14 15/16,21 1/4,
PEUGEOT,307,2009,L4 2.0,Automática,9645658080,Con clima,14 15/16,21 1/4,
PEUGEOT,307,2010,L4 2.0,Automática,9645658080,Con clima,14 15/16,21 1/4,
,,,,,,,,,
PEUGEOT,308,2009,L4 1.6,Automática,63606A,Con clima,14 15/16,21 1/2,
PEUGEOT,308,2010,L4 1.6,Automática,63606A,Con clima,14 15/16,21 1/2,
PEUGEOT,308,2011,L4 1.6,Automática,63606A,Con clima,14 15/16,21 1/2,
PEUGEOT,308,2012,L4 1.6,Automática,63606A,Con clima,14 15/16,21 1/2,
PEUGEOT,308,2013,L4 1.6,Automática,63606A,Con clima,14 15/16,21 1/2,
PEUGEOT,308,2014,L4 1.6,Automática,63606A,Con clima,14 15/16,21 1/2,
PEUGEOT,308,2015,L4 1.6,Automática,63606A,Con clima,14 15/16,21 1/2,
PEUGEOT,308,2016,L4 1.6,Automática,63606A,Con clima,14 15/16,21 1/2,
,,,,,,,,,
PEUGEOT,3008,2011,L4 1.6,Automática,63606A,Con clima,14 15/16,21 1/2,
PEUGEOT,3008,2012,L4 1.6,Automática,63606A,Con clima,14 15/16,21 1/2,
PEUGEOT,3008,2013,L4 1.6,Automática,63606A,Con clima,14 15/16,21 1/2,
PEUGEOT,3008,2014,L4 1.6,Automática,63606A,Con clima,14 15/16,21 1/2,
PEUGEOT,3008,2015,L4 1.6,Automática,63606A,Con clima,14 15/16,21 1/2,
PEUGEOT,3008,2016,L4 1.6,Automática,63606A,Con clima,14 15/16,21 1/2,
,,,,,,,,,
PEUGEOT,MANAGER / BOXER,2008,"L4 2.3, 3.0",Estándar,63556,Con clima,30 3/4,14 1/2,
PEUGEOT,MANAGER / BOXER,2009,"L4 2.3, 3.0",Estándar,63556,Con clima,30 3/4,14 1/2,
PEUGEOT,MANAGER / BOXER,2010,"L4 2.3, 3.0",Estándar,63556,Con clima,30 3/4,14 1/2,
PEUGEOT,MANAGER / BOXER,2011,"L4 2.3, 3.0",Estándar,63556,Con clima,30 3/4,14 1/2,
PEUGEOT,MANAGER / BOXER,2012,"L4 2.3, 3.0",Estándar,63556,Con clima,30 3/4,14 1/2,
PEUGEOT,MANAGER / BOXER,2013,"L4 2.3, 3.0",Estándar,63556,Con clima,30 3/4,14 1/2,
PEUGEOT,MANAGER / BOXER,2014,"L4 2.3, 3.0",Estándar,63556,Con clima,30 3/4,14 1/2,
PEUGEOT,MANAGER / BOXER,2015,"L4 2.3, 3.0",Estándar,63556,Con clima,30 3/4,14 1/2,
,,,,,,,,,
PEUGEOT,PARTNER,2001,L4 1.6,Estándar,M-12767,Con clima,24 1/16,15 1/8,
PEUGEOT,PARTNER,2002,L4 1.6,Estándar,M-12767,Con clima,24 1/16,15 1/8,
PEUGEOT,PARTNER,2003,L4 1.6,Estándar,M-12767,Con clima,24 1/16,15 1/8,
PEUGEOT,PARTNER,2004,L4 1.6,Estándar,M-12767,Con clima,24 1/16,15 1/8,
PEUGEOT,PARTNER,2005,L4 1.6,Estándar,M-12767,Con clima,24 1/16,15 1/8,
PEUGEOT,PARTNER,2006,L4 1.6,Estándar,M-12767,Con clima,24 1/16,15 1/8,
PEUGEOT,PARTNER,2007,L4 1.6,Estándar,M-12767,Con clima,24 1/16,15 1/8,
PEUGEOT,PARTNER,2008,L4 1.6,Estándar,M-12751,Con clima,14 7/8,21 1/2,
PEUGEOT,PARTNER,2009,L4 1.6,Estándar,M-12751,Con clima,14 7/8,21 1/2,
PEUGEOT,PARTNER,2010,L4 1.6,Estándar,M-12751,Con clima,14 7/8,21 1/2,
PEUGEOT,PARTNER,2011,L4 1.6,Estándar,M-12751,Con clima,14 7/8,21 1/2,
PEUGEOT,PARTNER,2012,L4 1.6,Estándar,M-12751,Con clima,14 7/8,21 1/2,
PEUGEOT,PARTNER,2013,L4 1.6,Automática,63606A,Con clima,14 15/16,21 1/2,HDI
PEUGEOT,PARTNER,2014,L4 1.6,Automática,63606A,Con clima,14 15/16,21 1/2,HDI
PEUGEOT,PARTNER,2015,L4 1.6,Automática,63606A,Con clima,14 15/16,21 1/2,HDI
PEUGEOT,PARTNER,2016,L4 1.6,Automática,63606A,Con clima,14 15/16,21 1/2,HDI
PEUGEOT,PARTNER,2017,L4 1.6,Automática,63606A,Con clima,14 15/16,21 1/2,HDI
PEUGEOT,PARTNER,2018,L4 1.6,Automática,63606A,Con clima,14 15/16,21 1/2,HDI
,,,,,,,,,
,,,,,,,,,
RENAULT,CAPTUR,2018,L4 1.6,Estándar,637624,Con clima,20,16 3/8,
RENAULT,CAPTUR,2019,L4 1.6,Estándar,637624,Con clima,20,16 3/8,
RENAULT,CAPTUR,2020,L4 1.5,Estándar,637624,Con clima,20,16 3/8,
,,,,,,,,,
RENAULT,CLIO,1998,L4 1.6,Estándar,M-655,Con clima,18 7/8,16 1/8,
RENAULT,CLIO,1999,L4 1.6,Estándar,M-655,Con clima,18 7/8,16 1/8,
RENAULT,CLIO,2000,L4 1.6,Estándar,M-655,Con clima,18 7/8,16 1/8,
RENAULT,CLIO,2001,L4 1.6,Estándar,M-655,Con clima,18 7/8,16 1/8,
RENAULT,CLIO,2002,L4 1.6,Estándar,M-655,Con clima,18 7/8,16 1/8,
RENAULT,CLIO,2002,L4 2.0,Estándar,732474,Con clima,18 7/8,15 3/8,SPORT
RENAULT,CLIO,2003,L4 1.6,Estándar,M-655,Con clima,18 7/8,16 1/8,
RENAULT,CLIO,2003,L4 2.0,Estándar,732474,Con clima,18 7/8,15 3/8,SPORT
RENAULT,CLIO,2004,L4 1.6,Estándar,M-655,Con clima,18 7/8,16 1/8,
RENAULT,CLIO,2004,L4 2.0,Estándar,732474,Con clima,18 7/8,15 3/8,SPORT
RENAULT,CLIO,2005,L4 1.6,Estándar,M-655,Con clima,18 7/8,16 1/8,
RENAULT,CLIO,2006,L4 1.6,Estándar,M-655,Con clima,18 7/8,16 1/8,
RENAULT,CLIO,2007,L4 1.6,Estándar,M-655,Con clima,18 7/8,16 1/8,
RENAULT,CLIO,2007,L4 1.6,Estándar,67283,Con clima,19 1/3,16 1/16,EURO CLIO
RENAULT,CLIO,2008,L4 1.6,Estándar,M-655,Con clima,18 7/8,16 1/8,
RENAULT,CLIO,2009,L4 1.6,Estándar,M-655,Con clima,18 7/8,16 1/8,
RENAULT,CLIO,2010,L4 1.6,Estándar,M-655,Con clima,18 7/8,16 1/8,
RENAULT,CLIO,2011,L4 1.6,Estándar,M-655,Con clima,18 7/8,16 1/8,
RENAULT,CLIO,2012,L4 1.6,Estándar,M-655,Con clima,18 7/8,16 1/8,
RENAULT,CLIO,2013,L4 1.6,Estándar,M-655,Con clima,18 7/8,16 1/8,
RENAULT,CLIO,2014,L4 1.6,Estándar,M-655,Con clima,18 7/8,16 1/8,
RENAULT,CLIO,2015,L4 1.6,Estándar,637624,Con clima,20,16 3/8,
RENAULT,CLIO,2016,L4 1.6,Estándar,637624,Con clima,20,16 3/8,
RENAULT,CLIO,2017,L4 1.6,Estándar,637624,Con clima,20,16 3/8,
,,,,,,,,,
RENAULT,DUSTER,2013,L4 1.6,Estándar,637613,Con clima,23,16 1/4,
RENAULT,DUSTER,2014,L4 1.6,Estándar,637613,Con clima,23,16 1/4,
RENAULT,DUSTER,2015,L4 1.6,Estándar,637613,Con clima,23,16 1/4,
RENAULT,DUSTER,2016,L4 1.6,Estándar,637613,Con clima,23,16 1/4,
RENAULT,DUSTER,2017,L4 1.6,Estándar,637624,Con clima,20,16 3/8,
RENAULT,DUSTER,2018,L4 1.6,Estándar,637624,Con clima,20,16 3/8,
RENAULT,DUSTER,2019,L4 1.6,Estándar,637624,Con clima,20,16 3/8,
RENAULT,DUSTER,2020,L4 1.6,Estándar,637624,Con clima,20,16 3/8,
,,,,,,,,,
RENAULT,FLUENCE,2010,L4 2.0,Automática,637607,Con clima,25 5/8,15 3/8,
RENAULT,FLUENCE,2011,L4 2.0,Automática,637607,Con clima,25 5/8,15 3/8,
RENAULT,FLUENCE,2012,L4 2.0,Automática,637607,Con clima,25 5/8,15 3/8,
RENAULT,FLUENCE,2013,L4 2.0,Automática,637607,Con clima,25 5/8,15 3/8,
RENAULT,FLUENCE,2014,L4 2.0,Automática,637607,Con clima,25 5/8,15 3/8,
,,,,,,,,,
RENAULT,KANGOO,1998,L4 1.6,Estándar,M-655,Con clima,18 7/8,16 1/8,
RENAULT,KANGOO,1998,L4 1.6,Estándar,63762,Con clima,18 7/8,18 1/2,
RENAULT,KANGOO,1999,L4 1.6,Estándar,M-655,Con clima,18 7/8,16 1/8,
RENAULT,KANGOO,1999,L4 1.6,Estándar,63762,Con clima,18 7/8,18 1/2,
RENAULT,KANGOO,2000,L4 1.6,Estándar,M-655,Con clima,18 7/8,16 1/8,
RENAULT,KANGOO,2000,L4 1.6,Estándar,63762,Con clima,18 7/8,18 1/2,
RENAULT,KANGOO,2001,L4 1.6,Estándar,M-655,Con clima,18 7/8,16 1/8,
RENAULT,KANGOO,2001,L4 1.6,Estándar,63762,Con clima,18 7/8,18 1/2,
RENAULT,KANGOO,2002,L4 1.6,Estándar,M-655,Con clima,18 7/8,16 1/8,
RENAULT,KANGOO,2002,L4 1.6,Estándar,63762,Con clima,18 7/8,18 1/2,
RENAULT,KANGOO,2003,L4 1.6,Estándar,M-655,Con clima,18 7/8,16 1/8,
RENAULT,KANGOO,2003,L4 1.6,Estándar,63762,Con clima,18 7/8,18 1/2,
RENAULT,KANGOO,2004,L4 1.6,Estándar,M-655,Con clima,18 7/8,16 1/8,
RENAULT,KANGOO,2004,L4 1.6,Estándar,63762,Con clima,18 7/8,18 1/2,
RENAULT,KANGOO,2005,L4 1.6,Estándar,M-655,Con clima,18 7/8,16 1/8,
RENAULT,KANGOO,2005,L4 1.6,Estándar,63762,Con clima,18 7/8,18 1/2,
RENAULT,KANGOO,2006,L4 1.6,Estándar,M-655,Con clima,18 7/8,16 1/8,
RENAULT,KANGOO,2006,L4 1.6,Estándar,63762,Con clima,18 7/8,18 1/2,
RENAULT,KANGOO,2006,L4 1.6,Estándar,639371,Con clima,16 7/8,14 1/4,
RENAULT,KANGOO,2007,L4 1.6,Estándar,M-655,Con clima,18 7/8,16 1/8,
RENAULT,KANGOO,2007,L4 1.6,Estándar,63762,Con clima,18 7/8,18 1/2,
RENAULT,KANGOO,2007,L4 1.6,Estándar,639371,Con clima,16 7/8,14 1/4,
