Marca,Modelo,Ano,Motor,Transmision,Parte,Clima,Alto,Ancho,Observaciones,Identificador
Volvo,C30,2008,L5 2.4 2.5,Automática,438443,Con clima,25 1/2,14 5/8,,5677
Volvo,C30,2009,L5 2.4 2.5,Automática,438443,Con clima,25 1/2,14 5/8,,5678
Volvo,C30,2010,L5 2.4 2.5,Automática,438443,Con clima,25 1/2,14 5/8,,5679
Volvo,C30,2011,L5 2.4 2.5,Automática,438443,Con clima,25 1/2,14 5/8,,5680
Volvo,C30,2012,L5 2.4 2.5,Automática,438443,Con clima,25 1/2,14 5/8,,5681
Volvo,C30,2013,L5 2.4 2.5,Automática,438443,Con clima,25 1/2,14 5/8,,5682
Volvo,C70,2006,L5 2.5,Automática,438443,Con clima,25 1/2,14 5/8,,5683
Volvo,C70,2007,L5 2.5,Automática,438443,Con clima,25 1/2,14 5/8,,5684
Volvo,C70,2008,L5 2.5,Automática,438443,Con clima,25 1/2,14 5/8,,5685
Volvo,C70,2009,L5 2.5,Automática,438443,Con clima,25 1/2,14 5/8,,5686
Volvo,C70,2010,L5 2.5,Automática,438443,Con clima,25 1/2,14 5/8,,5687
Volvo,C70,2011,L5 2.5,Automática,438443,Con clima,25 1/2,14 5/8,,5688
Volvo,C70,2012,L5 2.5,Automática,438443,Con clima,25 1/2,14 5/8,,5689
Volvo,C70,2013,L5 2.5,Automática,438443,Con clima,25 1/2,14 5/8,,5690
Volvo,S40,2000,L4 1.9,Automática,438152,Con clima,24 1/2,13 13/16,,5691
Volvo,S40,2001,L4 1.9,Automática,438152,Con clima,24 1/2,13 13/16,,5692
Volvo,S40,2002,L4 1.9,Automática,438152,Con clima,24 1/2,13 13/16,,5693
Volvo,S40,2003,L4 1.9,Automática,438152,Con clima,24 1/2,13 13/16,,5694
Volvo,S40,2004,L4 1.9,Automática,438152,Con clima,24 1/2,13 13/16,,5695
Volvo,S40,2004,L5 2.4 2.5,Automática,438443,Con clima,25 1/2,14 5/8,,5696
Volvo,S40,2005,L5 2.4 2.5,Automática,438443,Con clima,25 1/2,14 5/8,,5697
Volvo,S40,2006,L5 2.4 2.5,Automática,438443,Con clima,25 1/2,14 5/8,,5698
Volvo,S40,2007,L5 2.4 2.5,Automática,438443,Con clima,25 1/2,14 5/8,,5699
Volvo,S40,2008,L5 2.4 2.5,Automática,438443,Con clima,25 1/2,14 5/8,,5700
Volvo,S40,2009,L5 2.4 2.5,Automática,438443,Con clima,25 1/2,14 5/8,,5701
Volvo,S40,2010,L5 2.4 2.5,Automática,438443,Con clima,25 1/2,14 5/8,,5702
Volvo,S40,2011,L5 2.4 2.5,Automática,438443,Con clima,25 1/2,14 5/8,,5703
Volvo,S60,2001,L5 2.4 2.5,Automática,432550,Con clima,24 7/16,16 7/8,,5704
Volvo,S60,2002,L5 2.4 2.5,Automática,432550,Con clima,24 7/16,16 7/8,,5705
Volvo,S60,2003,L5 2.4 2.5,Automática,432550,Con clima,24 7/16,16 7/8,,5706
Volvo,S60,2004,L5 2.4 2.5,Automática,432550,Con clima,24 7/16,16 7/8,,5707
Volvo,S60,2005,L5 2.4 2.5,Automática,432550,Con clima,24 7/16,16 7/8,,5708
Volvo,S60,2006,L5 2.4 2.5,Automática,432550,Con clima,24 7/16,16 7/8,,5709
Volvo,S60,2007,L5 2.4 2.5,Automática,432550,Con clima,24 7/16,16 7/8,,5710
Volvo,S60,2008,L5 2.4 2.5,Automática,432550,Con clima,24 7/16,16 7/8,,5711
Volvo,S60,2009,L5 2.4 2.5,Automática,432550,Con clima,24 7/16,16 7/8,,5712
Volvo,S60,2010,L6 3.0,Automática,65615A,Con clima,26 3/8,17 3/8,,5713
Volvo,S60,2011,L6 3.0,Automática,65615A,Con clima,26 3/8,17 3/8,,5714
Volvo,S60,2012,L6 3.0,Automática,65615A,Con clima,26 3/8,17 3/8,,5715
Volvo,S60,2013,L6 3.0,Automática,65615A,Con clima,26 3/8,17 3/8,,5716
Volvo,S60,2014,L6 3.0,Automática,65615A,Con clima,26 3/8,17 3/8,,5717
Volvo,S80,1999,"L5 2.5, L6 2.9",Automática,432550,Con clima,24 7/16,16 7/8,,5718
Volvo,S80,2000,"L5 2.5, L6 2.9",Automática,432550,Con clima,24 7/16,16 7/8,,5719
Volvo,S80,2001,"L5 2.5, L6 2.9",Automática,432550,Con clima,24 7/16,16 7/8,,5720
Volvo,S80,2002,"L5 2.5, L6 2.9",Automática,432550,Con clima,24 7/16,16 7/8,,5721
Volvo,S80,2003,"L5 2.5, L6 2.9",Automática,432550,Con clima,24 7/16,16 7/8,,5722
Volvo,S80,2004,"L5 2.5, L6 2.9",Automática,432550,Con clima,24 7/16,16 7/8,,5723
Volvo,S80,2005,"L5 2.5, L6 2.9",Automática,432550,Con clima,24 7/16,16 7/8,,5724
Volvo,S80,2006,"L5 2.5, L6 2.9",Automática,432550,Con clima,24 7/16,16 7/8,,5725
Volvo,S80,2007,L6 3.0 3.2,Automática,65615A,Con clima,26 3/8,17 3/8,,5726
Volvo,S80,2008,L6 3.0 3.2,Automática,65615A,Con clima,26 3/8,17 3/8,,5727
Volvo,S80,2009,L6 3.0 3.2,Automática,65615A,Con clima,26 3/8,17 3/8,,5728
Volvo,S80,2010,L6 3.0 3.2,Automática,65615A,Con clima,26 3/8,17 3/8,,5729
Volvo,S80,2011,L6 3.0 3.2,Automática,65615A,Con clima,26 3/8,17 3/8,,5730
Volvo,S80,2012,L6 3.0 3.2,Automática,65615A,Con clima,26 3/8,17 3/8,,5731
Volvo,S80,2013,L6 3.0 3.2,Automática,65615A,Con clima,26 3/8,17 3/8,,5732
Volvo,S80,2014,L6 3.0 3.2,Automática,65615A,Con clima,26 3/8,17 3/8,,5733
Volvo,S80,2015,L6 3.0 3.2,Automática,65615A,Con clima,26 3/8,17 3/8,,5734
Volvo,XC60,2010,L6 3.0 3.2,Automática,65615A,Con clima,26 3/8,17 3/8,,5735
Volvo,XC60,2011,L6 3.0 3.2,Automática,65615A,Con clima,26 3/8,17 3/8,,5736
Volvo,XC60,2012,L6 3.0 3.2,Automática,65615A,Con clima,26 3/8,17 3/8,,5737
Volvo,XC60,2013,L6 3.0 3.2,Automática,65615A,Con clima,26 3/8,17 3/8,,5738
Volvo,XC60,2014,L6 3.0 3.2,Automática,65615A,Con clima,26 3/8,17 3/8,,5739
Volvo,XC60,2015,L6 3.0 3.2,Automática,65615A,Con clima,26 3/8,17 3/8,,5740
Volvo,XC70,2003,L5 2.5,Automática,432550,Con clima,24 7/16,16 7/8,,5741
Volvo,XC70,2004,L5 2.5,Automática,432550,Con clima,24 7/16,16 7/8,,5742
Volvo,XC70,2005,L5 2.5,Automática,432550,Con clima,24 7/16,16 7/8,,5743
Volvo,XC70,2006,L5 2.5,Automática,432550,Con clima,24 7/16,16 7/8,,5744
Volvo,XC70,2007,L5 2.5,Automática,432550,Con clima,24 7/16,16 7/8,,5745
Volvo,XC90,2003,"L6 3.2, V8 4.4",Automática,433626,Con clima,24 3/8,20 11/16,,5746
Volvo,XC90,2004,"L6 3.2, V8 4.4",Automática,433626,Con clima,24 3/8,20 11/16,,5747
Volvo,XC90,2005,"L6 3.2, V8 4.4",Automática,433626,Con clima,24 3/8,20 11/16,,5748
Volvo,XC90,2006,"L6 3.2, V8 4.4",Automática,433626,Con clima,24 3/8,20 11/16,,5749
Volvo,XC90,2007,"L6 3.2, V8 4.4",Automática,433626,Con clima,24 3/8,20 11/16,,5750
Volvo,XC90,2008,"L6 3.2, V8 4.4",Automática,433626,Con clima,24 3/8,20 11/16,,5751
Volvo,XC90,2009,"L6 3.2, V8 4.4",Automática,433626,Con clima,24 3/8,20 11/16,,5752
Volvo,XC90,2010,"L6 3.2, V8 4.4",Automática,433626,Con clima,24 3/8,20 11/16,,5753
Volvo,XC90,2011,"L6 3.2, V8 4.4",Automática,433626,Con clima,24 3/8,20 11/16,,5754
Volvo,XC90,2012,"L6 3.2, V8 4.4",Automática,433626,Con clima,24 3/8,20 11/16,,5755
Volvo,XC90,2013,"L6 3.2, V8 4.4",Automática,433626,Con clima,24 3/8,20 11/16,,5756
Volvo,XC90,2014,"L6 3.2, V8 4.4",Automática,433626,Con clima,24 3/8,20 11/16,,5757
Volkswagen,Amarok,2011,L4 2.0,Automática,65298,Con clima,23 9/16,26 1/8,TDI,5758
Volkswagen,Amarok,2012,L4 2.0,Automática,65298,Con clima,23 9/16,26 1/8,TDI,5759
Volkswagen,Amarok,2013,L4 2.0,Automática,65298,Con clima,23 9/16,26 1/8,TDI,5760
Volkswagen,Amarok,2014,L4 2.0,Automática,65298,Con clima,23 9/16,26 1/8,TDI,5761
Volkswagen,Amarok,2015,L4 2.0,Automática,65298,Con clima,23 9/16,26 1/8,TDI,5762
Volkswagen,Amarok,2016,L4 2.0,Automática,65298,Con clima,23 9/16,26 1/8,TDI,5763
Volkswagen,Amarok,2017,L4 2.0,Automática,65298,Con clima,23 9/16,26 1/8,TDI,5764
Volkswagen,Amarok,2018,L4 2.0,Automática,65298,Con clima,23 9/16,26 1/8,TDI,5765
Volkswagen,Amarok,2019,L4 2.0,Automática,65298,Con clima,23 9/16,26 1/8,TDI,5766
Volkswagen,Amarok,2020,L4 2.0,Automática,65298,Con clima,23 9/16,26 1/8,TDI,5767
Volkswagen,Atlantic,1980,L4 1.6,Estándar,M-950,Con clima,20 5/8,11 13/16,,5768
Volkswagen,Atlantic,1981,L4 1.6,Estándar,M-950,Con clima,20 5/8,11 13/16,,5769
Volkswagen,Atlantic,1982,L4 1.6,Estándar,M-950,Con clima,20 5/8,11 13/16,,5770
Volkswagen,Atlantic,1983,L4 1.6,Estándar,M-950,Con clima,20 5/8,11 13/16,,5771
Volkswagen,Atlantic,1984,L4 1.6,Estándar,M-950,Con clima,20 5/8,11 13/16,,5772
Volkswagen,Atlantic,1984,L4 1.6,Estándar,M-970,NO,20 1/2,12 3/4,,5773
Volkswagen,Atlantic,1984,L4 1.6,Estándar,M-990,Con clima,26 1/2,12 11/16,,5774
Volkswagen,Atlantic,1985,L4 1.6,Estándar,M-970,NO,20 1/2,12 3/4,,5775
Volkswagen,Atlantic,1985,L4 1.6,Estándar,M-990,Con clima,26 1/2,12 11/16,,5776
Volkswagen,Atlantic,1986,L4 1.6,Estándar,M-970,NO,20 1/2,12 3/4,,5777
Volkswagen,Atlantic,1986,L4 1.6,Estándar,M-990,Con clima,26 1/2,12 11/16,,5778
Volkswagen,Atlantic,1987,L4 1.6,Estándar,M-970,NO,20 1/2,12 3/4,,5779
Volkswagen,Atlantic,1987,L4 1.6,Estándar,M-990,Con clima,26 1/2,12 11/16,,5780
Volkswagen,Beetle,1998,"L4 2.0,2.5",Automática,M-926,Con clima,25 9/16,14 7/8,,5781
Volkswagen,Beetle,1999,"L4 2.0,2.5",Automática,M-926,Con clima,25 9/16,14 7/8,,5782
Volkswagen,Beetle,2000,"L4 2.0,2.5",Automática,M-926,Con clima,25 9/16,14 7/8,,5783
Volkswagen,Beetle,2001,"L4 2.0,2.5",Automática,M-926,Con clima,25 9/16,14 7/8,,5784
Volkswagen,Beetle,2002,"L4 2.0,2.5",Automática,M-926,Con clima,25 9/16,14 7/8,,5785
Volkswagen,Beetle,2003,"L4 2.0,2.5",Automática,M-926,Con clima,25 9/16,14 7/8,,5786
Volkswagen,Beetle,2004,"L4 2.0,2.5",Automática,M-926,Con clima,25 9/16,14 7/8,,5787
Volkswagen,Beetle,2005,"L4 2.0,2.5",Automática,M-926,Con clima,25 9/16,14 7/8,,5788
Volkswagen,Beetle,2006,"L4 2.0,2.5",Automática,M-926,Con clima,25 9/16,14 7/8,,5789
Volkswagen,Beetle,2007,"L4 2.0,2.5",Automática,M-926,Con clima,25 9/16,14 7/8,,5790
Volkswagen,Beetle,2008,"L4 2.0,2.5",Automática,M-926,Con clima,25 9/16,14 7/8,,5791
Volkswagen,Beetle,2009,"L4 2.0,2.5",Automática,M-926,Con clima,25 9/16,14 7/8,,5792
Volkswagen,Beetle,2010,"L4 2.0,2.5",Automática,M-926,Con clima,25 9/16,14 7/8,,5793
Volkswagen,Beetle,2011,"L4 2.0,2.5",Automática,M-926,Con clima,25 9/16,14 7/8,,5794
Volkswagen,Beetle,2012,L5 2.5,Automática,M-15059,Con clima,25 11/16,15 11/16,,5795
Volkswagen,Beetle,2012,L4 2.0,Automática,65279A,Con clima,25 5/8,17 3/4,Turbo,5796
Volkswagen,Beetle,2013,L5 2.5,Automática,M-15059,Con clima,25 11/16,15 11/16,,5797
Volkswagen,Beetle,2013,L4 2.0,Automática,65279A,Con clima,25 5/8,17 3/4,Turbo,5798
Volkswagen,Beetle,2014,L5 2.5,Automática,M-15059,Con clima,25 11/16,15 11/16,,5799
Volkswagen,Beetle,2014,L4 2.0,Automática,65279A,Con clima,25 5/8,17 3/4,Turbo,5800
Volkswagen,Beetle,2014,L4 2.0,Automática,65336,Con clima,25 1/2,17 1/2,Turbo,5801
Volkswagen,Beetle,2015,L5 2.5,Automática,M-15059,Con clima,25 11/16,15 11/16,,5802
Volkswagen,Beetle,2015,L4 2.0,Automática,65336,Con clima,25 1/2,17 1/2,Turbo,5803
Volkswagen,Beetle,2016,L5 2.5,Automática,M-15059,Con clima,25 11/16,15 11/16,,5804
Volkswagen,Beetle,2016,L4 2.0,Automática,65336,Con clima,25 1/2,17 1/2,Turbo,5805
Volkswagen,Beetle,2017,L5 2.5,Automática,M-15059,Con clima,25 11/16,15 11/16,,5806
Volkswagen,Beetle,2017,L4 2.0,Automática,65336,Con clima,25 1/2,17 1/2,Turbo,5807
Volkswagen,Beetle,2018,L5 2.5,Automática,M-15059,Con clima,25 11/16,15 11/16,,5808
Volkswagen,Beetle,2018,L4 2.0,Automática,65336,Con clima,25 1/2,17 1/2,Turbo,5809
Volkswagen,Beetle,2019,L4 2.0,Automática,65336,Con clima,25 1/2,17 1/2,Turbo,5810
Volkswagen,Bora,2005,L5 2.5,Automática,434022,Con clima,25 9/16,15 1/4,,5811
Volkswagen,Bora,2005,L4 2.0,Automática,434060,Con clima,25 11/16,16 7/8,GLI,5812
Volkswagen,Bora,2005,L4 1.9,Automática,732872,Con clima,25 5/8,15 8/9,TDI,5813
Volkswagen,Bora,2005,L4 1.9,Automática,1K0121251,Con clima,25 5/8,17 1/4,TDI,5814
Volkswagen,Bora,2006,L5 2.5,Automática,434022,Con clima,25 9/16,15 1/4,,5815
Volkswagen,Bora,2006,L4 2.0,Automática,434060,Con clima,25 11/16,16 7/8,GLI,5816
Volkswagen,Bora,2005,L4 1.9,Automática,732872,Con clima,25 5/8,15 8/9,TDI,5817
Volkswagen,Bora,2005,L4 1.9,Automática,1K0121251,Con clima,25 5/8,17 1/4,TDI,5818
Volkswagen,Bora,2007,L5 2.5,Automática,434022,Con clima,25 9/16,15 1/4,,5819
Volkswagen,Bora,2007,L4 2.0,Automática,434060,Con clima,25 11/16,16 7/8,GLI,5820
Volkswagen,Bora,2005,L4 1.9,Automática,732872,Con clima,25 5/8,15 8/9,TDI,5821
Volkswagen,Bora,2005,L4 1.9,Automática,1K0121251,Con clima,25 5/8,17 1/4,TDI,5822
Volkswagen,Bora,2008,L5 2.5,Automática,434022,Con clima,25 9/16,15 1/4,,5823
Volkswagen,Bora,2008,L4 2.0,Automática,434060,Con clima,25 11/16,16 7/8,GLI,5824
Volkswagen,Bora,2005,L4 1.9,Automática,732872,Con clima,25 5/8,15 8/9,TDI,5825
Volkswagen,Bora,2005,L4 1.9,Automática,1K0121251,Con clima,25 5/8,17 1/4,TDI,5826
Volkswagen,Bora,2009,L5 2.5,Automática,434022,Con clima,25 9/16,15 1/4,,5827
Volkswagen,Bora,2009,L4 2.0,Automática,434060,Con clima,25 11/16,16 7/8,GLI,5828
Volkswagen,Bora,2005,L4 1.9,Automática,732872,Con clima,25 5/8,15 8/9,TDI,5829
Volkswagen,Bora,2005,L4 1.9,Automática,1K0121251,Con clima,25 5/8,17 1/4,TDI,5830
Volkswagen,Bora,2010,L5 2.5,Automática,434022,Con clima,25 9/16,15 1/4,,5831
Volkswagen,Bora,2010,L4 2.0,Automática,434060,Con clima,25 11/16,16 7/8,GLI,5832
Volkswagen,Bora,2005,L4 1.9,Automática,732872,Con clima,25 5/8,15 8/9,TDI,5833
Volkswagen,Bora,2005,L4 1.9,Automática,1K0121251,Con clima,25 5/8,17 1/4,TDI,5834
Volkswagen,Caddy,2014,L4 1.6,Estándar,434022,Con clima,25 9/16,15 1/4,,5835
Volkswagen,Caddy,2014,L4 1.6,Estándar,732872,Con clima,25 5/8,15 8/9,,5836
Volkswagen,Caddy,2014,L4 1.6,Estándar,434060,Con clima,25 11/16,16 7/8,TDI,5837
Volkswagen,Caddy,2015,L4 1.6,Estándar,434022,Con clima,25 9/16,15 1/4,,5838
Volkswagen,Caddy,2015,L4 1.6,Estándar,732872,Con clima,25 5/8,15 8/9,,5839
Volkswagen,Caddy,2015,L4 1.6,Estándar,434060,Con clima,25 11/16,16 7/8,TDI,5840
Volkswagen,Caddy,2016,L4 1.6,Estándar,434022,Con clima,25 9/16,15 1/4,,5841
Volkswagen,Caddy,2016,L4 1.6,Estándar,732872,Con clima,25 5/8,15 8/9,,5842
Volkswagen,Caddy,2016,L4 1.6,Estándar,434060,Con clima,25 11/16,16 7/8,TDI,5843
Volkswagen,Caddy,2017,L4 1.6,Estándar,434022,Con clima,25 9/16,15 1/4,,5844
Volkswagen,Caddy,2017,L4 1.6,Estándar,732872,Con clima,25 5/8,15 8/9,,5845
Volkswagen,Caddy,2017,L4 1.6,Estándar,434060,Con clima,25 11/16,16 7/8,TDI,5846
Volkswagen,Caddy,2018,L4 1.6,Estándar,434022,Con clima,25 9/16,15 1/4,,5847
Volkswagen,Caddy,2018,L4 1.6,Estándar,732872,Con clima,25 5/8,15 8/9,,5848
Volkswagen,Caddy,2018,L4 1.6,Estándar,434060,Con clima,25 11/16,16 7/8,TDI,5849
Volkswagen,Caribe,1980,L4 1.6,Estándar,M-950,Con clima,20 5/8,11 13/16,,5850
Volkswagen,Caribe,1981,L4 1.6,Estándar,M-950,Con clima,20 5/8,11 13/16,,5851
Volkswagen,Caribe,1982,L4 1.6,Estándar,M-950,Con clima,20 5/8,11 13/16,,5852
Volkswagen,Caribe,1983,L4 1.6,Estándar,M-950,Con clima,20 5/8,11 13/16,,5853
Volkswagen,Caribe,1984,L4 1.6,Estándar,M-950,Con clima,20 5/8,11 13/16,,5854
Volkswagen,Caribe,1984,L4 1.6,Estándar,M-970,NO,20 1/2,12 3/4,,5855
Volkswagen,Caribe,1984,L4 1.6,Estándar,M-990,Con clima,26 1/2,12 11/16,,5856
Volkswagen,Caribe,1985,L4 1.6,Estándar,M-970,NO,20 1/2,12 3/4,,5857
Volkswagen,Caribe,1985,L4 1.6,Estándar,M-990,Con clima,26 1/2,12 11/16,,5858
Volkswagen,Caribe,1986,L4 1.6,Estándar,M-970,NO,20 1/2,12 3/4,,5859
Volkswagen,Caribe,1986,L4 1.6,Estándar,M-990,Con clima,26 1/2,12 11/16,,5860
Volkswagen,Caribe,1987,L4 1.6,Estándar,M-970,NO,20 1/2,12 3/4,,5861
Volkswagen,Caribe,1987,L4 1.6,Estándar,M-990,Con clima,26 1/2,12 11/16,,5862
Volkswagen,Corsar,1986,L4 1.6 1.8,Automática,M-988,Con clima,27 1/2,12 3/4,,5863
Volkswagen,Corsar,1987,L4 1.6 1.8,Automática,M-988,Con clima,27 1/2,12 3/4,,5864
Volkswagen,Corsar,1988,L4 1.6 1.8,Automática,M-988,Con clima,27 1/2,12 3/4,,5865
Volkswagen,Corsar,1989,L4 1.6 1.8,Automática,M-988,Con clima,27 1/2,12 3/4,,5866
Volkswagen,Crossfox,2007,L4 1.6,Automática,M-12528,Con clima,24 3/4,16 7/16,,5867
Volkswagen,Crossfox,2007,L4 1.6,Estándar,M-12527,NO,17,16 7/16,,5868
Volkswagen,Crossfox,2008,L4 1.6,Automática,M-12528,Con clima,24 3/4,16 7/16,,5869
Volkswagen,Crossfox,2008,L4 1.6,Estándar,M-12527,NO,17,16 7/16,,5870
Volkswagen,Crossfox,2009,L4 1.6,Automática,M-12528,Con clima,24 3/4,16 7/16,,5871
Volkswagen,Crossfox,2009,L4 1.6,Estándar,M-12527,NO,17,16 7/16,,5872
Volkswagen,Crossfox,2010,L4 1.6,Automática,M-12528,Con clima,24 3/4,16 7/16,,5873
Volkswagen,Crossfox,2010,L4 1.6,Estándar,M-12527,NO,17,16 7/16,,5874
Volkswagen,Crossfox,2011,L4 1.6,Automática,M-12528,Con clima,24 3/4,16 7/16,,5875
Volkswagen,Crossfox,2011,L4 1.6,Estándar,M-12527,NO,17,16 7/16,,5876
Volkswagen,Crossfox,2012,L4 1.6,Automática,M-12528,Con clima,24 3/4,16 7/16,,5877
Volkswagen,Crossfox,2012,L4 1.6,Estándar,M-12527,NO,17,16 7/16,,5878
Volkswagen,Crossfox,2013,L4 1.6,Automática,M-12528,Con clima,24 3/4,16 7/16,,5879
Volkswagen,Crossfox,2013,L4 1.6,Estándar,M-12527,NO,17,16 7/16,,5880
Volkswagen,Crossfox,2014,L4 1.6,Automática,M-12528,Con clima,24 3/4,16 7/16,,5881
Volkswagen,Crossfox,2014,L4 1.6,Estándar,M-12527,NO,17,16 7/16,,5882
Volkswagen,Crossfox,2015,L4 1.6,Automática,M-12528,Con clima,24 3/4,16 7/16,,5883
Volkswagen,Crossfox,2015,L4 1.6,Estándar,M-12527,NO,17,16 7/16,,5884
Volkswagen,Crossfox,2016,L4 1.6,Automática,M-12528,Con clima,24 3/4,16 7/16,,5885
Volkswagen,Crossfox,2016,L4 1.6,Estándar,M-12527,NO,17,16 7/16,,5886
Volkswagen,Eos,2010,L4 2.0,Automática,65279A,Con clima,25 5/8,17 3/4,Turbo,5887
Volkswagen,Eurovan,1996,V6 2.8,Automática,432633,Con clima,28 3/8,16 1/4,,5888
Volkswagen,Eurovan,1997,V6 2.8,Automática,432633,Con clima,28 3/8,16 1/4,,5889
Volkswagen,Eurovan,1998,V6 2.8,Automática,432633,Con clima,28 3/8,16 1/4,,5890
Volkswagen,Eurovan,1999,V6 2.8,Automática,432633,Con clima,28 3/8,16 1/4,,5891
Volkswagen,Eurovan,2000,V6 2.8,Automática,432633,Con clima,28 3/8,16 1/4,,5892
Volkswagen,Eurovan,2000,L5 2.5,Automática,432472,Con clima,28 3/8,13 3/4,,5893
Volkswagen,Eurovan,2001,V6 2.8,Automática,432633,Con clima,28 3/8,16 1/4,,5894
Volkswagen,Eurovan,2001,L5 2.5,Automática,432472,Con clima,28 3/8,13 3/4,,5895
Volkswagen,Eurovan,2002,V6 2.8,Automática,432633,Con clima,28 3/8,16 1/4,,5896
Volkswagen,Eurovan,2002,L5 2.5,Automática,432472,Con clima,28 3/8,13 3/4,,5897
Volkswagen,Eurovan,2003,V6 2.8,Automática,432633,Con clima,28 3/8,16 1/4,,5898
Volkswagen,Eurovan,2003,L5 2.5,Automática,432472,Con clima,28 3/8,13 3/4,,5899
Volkswagen,Eurovan,2004,L5 2.5,Automática,432472,Con clima,28 3/8,13 3/4,,5900
Volkswagen,Eurovan,2005,L4 1.9,Estándar,2115775,Con clima,28,18 1/2,TDI,5901
Volkswagen,Eurovan,2006,L4 1.9,Estándar,2115775,Con clima,28,18 1/2,TDI,5902
Volkswagen,Eurovan,2006,L4 2.0,Estándar,376787751,Con clima,27 7/8,18 7/8,,5903
Volkswagen,Eurovan,2007,L4 1.9,Estándar,2115775,Con clima,28,18 1/2,TDI,5904
Volkswagen,Eurovan,2007,L4 2.0,Estándar,376787751,Con clima,27 7/8,18 7/8,,5905
Volkswagen,Eurovan,2008,L4 1.9,Estándar,2115775,Con clima,28,18 1/2,TDI,5906
Volkswagen,Eurovan,2008,L4 2.0,Estándar,376787751,Con clima,27 7/8,18 7/8,,5907
Volkswagen,Eurovan,2009,L4 1.9,Estándar,2115775,Con clima,28,18 1/2,TDI,5908
Volkswagen,Eurovan,2009,L4 2.0,Estándar,376787751,Con clima,27 7/8,18 7/8,,5909
Volkswagen,Eurovan,2010,L4 1.9,Estándar,2115775,Con clima,28,18 1/2,TDI,5910
Volkswagen,Eurovan,2010,L4 2.0,Estándar,376787751,Con clima,27 7/8,18 7/8,TDI,5911
Volkswagen,Eurovan,2011,L4 2.0,Estándar,376787751,Con clima,27 7/8,18 7/8,TDI,5912
Volkswagen,Gol,2008,L4 1.6,Automática,M-12528,Con clima,24 3/4,16 7/16,,5913
Volkswagen,Gol,2008,L4 1.6,Estándar,M-12527,NO,17,16 7/16,,5914
Volkswagen,Gol,2009,L4 1.6,Automática,M-12528,Con clima,24 3/4,16 7/16,,5915
Volkswagen,Gol,2009,L4 1.6,Estándar,M-12527,NO,17,16 7/16,,5916
Volkswagen,Gol,2010,L4 1.6,Automática,M-12528,Con clima,24 3/4,16 7/16,,5917
Volkswagen,Gol,2010,L4 1.6,Estándar,M-12527,NO,17,16 7/16,,5918
Volkswagen,Gol,2011,L4 1.6,Automática,M-12528,Con clima,24 3/4,16 7/16,,5919
Volkswagen,Gol,2011,L4 1.6,Estándar,M-12527,NO,17,16 7/16,,5920
Volkswagen,Gol,2012,L4 1.6,Automática,M-12528,Con clima,24 3/4,16 7/16,,5921
Volkswagen,Gol,2012,L4 1.6,Estándar,M-12527,NO,17,16 7/16,,5922
Volkswagen,Gol,2013,L4 1.6,Automática,M-12528,Con clima,24 3/4,16 7/16,,5923
Volkswagen,Gol,2013,L4 1.6,Estándar,M-12527,NO,17,16 7/16,,5924
Volkswagen,Gol,2014,L4 1.6,Automática,M-12528,Con clima,24 3/4,16 7/16,,5925
Volkswagen,Gol,2014,L4 1.6,Estándar,M-12527,NO,17,16 7/16,,5926
Volkswagen,Gol,2015,L4 1.6,Automática,M-12528,Con clima,24 3/4,16 7/16,,5927
Volkswagen,Gol,2015,L4 1.6,Estándar,M-12527,NO,17,16 7/16,,5928
Volkswagen,Gol,2016,L4 1.6,Automática,M-12528,Con clima,24 3/4,16 7/16,,5929
Volkswagen,Gol,2016,L4 1.6,Estándar,M-12527,NO,17,16 7/16,,5930
Volkswagen,Gol,2017,L4 1.6,Automática,M-12528,Con clima,24 3/4,16 7/16,,5931
Volkswagen,Gol,2017,L4 1.6,Estándar,M-12527,NO,17,16 7/16,,5932
Volkswagen,Gol,2018,L4 1.6,Automática,M-12528,Con clima,24 3/4,16 7/16,,5933
Volkswagen,Gol,2018,L4 1.6,Estándar,M-12527,NO,17,16 7/16,,5934
Volkswagen,Gol,2019,L4 1.6,Automática,M-12528,Con clima,24 3/4,16 7/16,,5935
Volkswagen,Gol,2019,L4 1.6,Estándar,M-12527,NO,17,16 7/16,,5936
Volkswagen,Gol,2020,L4 1.6,Automática,M-12528,Con clima,24 3/4,16 7/16,,5937
Volkswagen,Gol,2020,L4 1.6,Estándar,M-12527,NO,17,16 7/16,,5938
Volkswagen,Golf,1988,L4 1.8,Automática,M-970,NO,20 1/2,12 3/4,,5939
Volkswagen,Golf,1988,L4 1.8,Automática,M-990,Con clima,26 1/2,12 11/16,,5940
Volkswagen,Golf,1989,L4 1.8,Automática,M-970,NO,20 1/2,12 3/4,,5941
Volkswagen,Golf,1989,L4 1.8,Automática,M-990,Con clima,26 1/2,12 11/16,,5942
Volkswagen,Golf,1990,L4 1.8,Automática,M-970,NO,20 1/2,12 3/4,,5943
Volkswagen,Golf,1990,L4 1.8,Automática,M-990,Con clima,26 1/2,12 11/16,,5944
Volkswagen,Golf,1991,L4 1.8,Automática,M-970,NO,20 1/2,12 3/4,,5945
Volkswagen,Golf,1991,L4 1.8,Automática,M-990,Con clima,26 1/2,12 11/16,,5946
Volkswagen,Golf,1992,L4 1.8,Automática,M-970,NO,20 1/2,12 3/4,,5947
